scorer,Beatrice-Tanaga,Beatrice-Tanaga,Beatrice-Tanaga,Beatrice-Tanaga,Beatrice-Tanaga,Beatrice-Tanaga,Beatrice-Tanaga,Beatrice-Tanaga
labeled-data/pursuit-14_days_post_TN_C57-5-1/img5428.png,735.842896647079,208.1432077428276,673.3371618012129,116.91862175156348,752.7363384973132,165.90960311724234,712.1920780567514,174.35632404235946
labeled-data/pursuit-14_days_post_TN_C57-5-1/img5552.png,492.577334003708,111.85058919649327,561.8404455896678,236.86205888822565,497.6453665587782,135.501407786821,528.0535618891995,121.98665430663368
labeled-data/pursuit-14_days_post_TN_C57-5-1/img5782.png,526.3642177041761,512.2251610470415,577.0445432548786,366.9415611350282,573.6658548848316,486.8849982716904,539.8789711843635,461.54483549633915
labeled-data/pursuit-14_days_post_TN_C57-5-1/img5855.png,624.346180435534,622.0325330735632,524.6748735191527,520.6718819721585,609.1420827703232,583.1776168180247,582.1125758099488,608.517779593376
labeled-data/pursuit-14_days_post_TN_C57-5-1/img5937.png,776.3871570876408,698.0530213996167,730.7748640920088,561.2161424127204,800.0379756779687,649.0620400339378,751.0469943122898,650.7513842189612
labeled-data/pursuit-14_days_post_TN_C57-5-1/img6317.png,,,610.8314269553466,147.3268170819848,506.0920874838952,164.22025893221894,506.0920874838952,127.054686861704
labeled-data/pursuit-14_days_post_TN_C57-5-1/img6477.png,,,599.0060176601828,314.57189139930244,509.47077585394203,272.3382867737172,541.5683153693869,257.1341891085066
labeled-data/pursuit-14_days_post_TN_C57-5-1/img6857.png,,,639.5502781007447,125.36534267668048,531.4322502592463,138.8800961568678,529.7429060742229,103.40386827137615
labeled-data/pursuit-14_days_post_TN_C57-5-1/img6870.png,526.3642177041761,170.97763567231266,642.9289664707915,120.29731012161028,560.1511014046444,147.3268170819848,533.1215944442699,120.29731012161028
labeled-data/pursuit-14_days_post_TN_C57-5-1/img7192.png,715.5707664267982,98.33583571630595,776.3871570876408,223.34730540803832,710.502733871728,133.8120636017976,749.3576501272664,116.91862175156348
labeled-data/pursuit-14_days_post_TN_C57-5-1/img7195.png,724.0174873519152,91.57845897621235,774.6978129026174,219.96861703799152,710.502733871728,132.1227194167742,751.0469943122898,121.98665430663368
labeled-data/pursuit-14_days_post_TN_C57-5-1/img7693.png,,,617.5888036954404,133.8120636017976,529.7429060742229,162.53091474719554,516.2281525940357,127.054686861704
labeled-data/pursuit-14_days_post_TN_C57-5-1/img7992.png,669.9584734311661,564.5948307827673,529.7429060742229,603.4497470383056,627.7248688055809,556.1481098576502,631.1035571756277,588.2456493730949
labeled-data/pursuit-14_days_post_TN_C57-5-1/img8236.png,528.0535618891995,120.29731012161028,636.1715897306979,165.90960311724234,529.7429060742229,138.8800961568678,553.3937246645507,103.40386827137615
labeled-data/pursuit-14_days_post_TN_C57-5-1/img8340.png,,,541.5683153693869,125.36534267668048,653.0650315809319,155.77353800710193,627.7248688055809,187.87107752254667
labeled-data/pursuit-14_days_post_TN_C57-5-1/img8652.png,521.2961851491059,164.22025893221894,658.1330641360023,143.948128711938,551.7043804795273,169.28829148728926,550.015036294504,128.7440310467274
labeled-data/pursuit-14_days_post_TN_C57-5-1/img8767.png,534.8109386292933,213.21124029789792,,,560.1511014046444,182.80304496747647,524.6748735191527,164.22025893221894
labeled-data/pursuit-14_days_post_TN_C57-5-2/img0248.png,641.2396222857681,135.501407786821,529.7429060742229,174.35632404235946,612.52077114037,132.1227194167742,624.346180435534,167.59894730226574
labeled-data/pursuit-14_days_post_TN_C57-5-2/img0616.png,587.180608365019,204.7645193727808,484.1306130785909,198.0071426326872,583.8019199949722,167.59894730226574,560.1511014046444,196.3177984476638
labeled-data/pursuit-14_days_post_TN_C57-5-2/img1183.png,,,593.9379851051126,214.90058448292132,536.5002828143167,128.7440310467274,568.5978223297614,115.22927756654008
labeled-data/pursuit-14_days_post_TN_C57-5-2/img1734.png,620.9674920654872,252.06615655343626,565.2191339597146,140.5694403418912,649.6863432108851,209.832551927851,604.074050215253,208.1432077428276
labeled-data/pursuit-14_days_post_TN_C57-5-2/img2126.png,793.2805989378751,228.41533796310853,686.8519152814001,121.98665430663368,788.2125663828049,194.6284542626404,761.1830594224302,226.72599377808513
labeled-data/pursuit-14_days_post_TN_C57-5-2/img2362.png,522.9855293341293,196.3177984476638,619.2781478804638,116.91862175156348,550.015036294504,172.66697985733606,522.9855293341293,150.70550545203173
labeled-data/pursuit-14_days_post_TN_C57-5-2/img2821.png,,,619.2781478804638,194.6284542626404,538.1896269993401,147.3268170819848,550.015036294504,113.53993338151668
labeled-data/pursuit-14_days_post_TN_C57-5-2/img3072.png,,,544.9470037394337,152.39484963705513,590.5592967350658,248.68746818338946,566.908478144738,233.48337051817884
labeled-data/pursuit-14_days_post_TN_C57-5-2/img3480.png,647.9969990258617,115.22927756654008,529.7429060742229,191.2497658925936,605.7633944002764,111.85058919649327,627.7248688055809,138.8800961568678
labeled-data/pursuit-14_days_post_TN_C57-5-2/img3715.png,599.0060176601828,236.86205888822565,546.6363479244571,118.60796593658688,615.899459510417,196.3177984476638,578.733887439902,203.0751751877574
labeled-data/pursuit-14_days_post_TN_C57-5-2/img4105.png,,,653.0650315809319,583.1776168180247,767.9404361625238,576.4202400779311,761.1830594224302,608.517779593376
labeled-data/pursuit-14_days_post_TN_C57-5-2/img4711.png,,,522.9855293341293,135.501407786821,620.9674920654872,213.21124029789792,592.2486409200892,238.55140307324905
labeled-data/pursuit-14_days_post_TN_C57-5-2/img4752.png,,,484.1306130785909,130.4333752317508,575.3551990698552,149.01616126700833,577.0445432548786,187.87107752254667
labeled-data/pursuit-14_days_post_TN_C57-5-2/img5573.png,,,502.7133991138484,115.22927756654008,560.1511014046444,160.84157056217214,538.1896269993401,187.87107752254667
labeled-data/pursuit-14_days_post_TN_C57-5-2/img6502.png,756.11502686736,191.2497658925936,673.3371618012129,116.91862175156348,779.7658454576876,140.5694403418912,742.6002733871728,157.46288219212533
labeled-data/pursuit-14_days_post_TN_C57-5-2/img6861.png,605.7633944002764,145.6374728969614,570.2871665147848,280.7850076988343,585.4912641799956,160.84157056217214,614.2101153253934,176.04566822738286
labeled-data/pursuit-14_days_post_TN_C57-5-2/img7073.png,504.4027432988718,579.7989284479779,642.9289664707915,606.8284354083526,533.1215944442699,611.8964679634228,538.1896269993401,574.7308958929077
labeled-data/pursuit-14_days_post_TN_C57-5-2/img7351.png,571.9765106998082,493.642375011784,543.2576595544103,598.3817144832354,548.3256921094805,532.4972912673225,587.180608365019,535.8759796373693
labeled-data/pursuit-14_days_post_TN_C57-5-2/img7692.png,688.5412594664235,573.0415517078843,791.5912547528517,571.3522075228609,715.5707664267982,616.964500518493,729.0855199069854,581.4882726330013
labeled-data/pursuit-14_days_post_TN_C57-5-2/img8795.png,664.8904408760959,233.48337051817884,533.1215944442699,143.948128711938,639.5502781007447,203.0751751877574,626.0355246205575,241.93009144329585
labeled-data/pursuit-14_days_post_TN_C57-5-3/img0092.png,,,497.6453665587782,150.70550545203173,593.9379851051126,113.53993338151668,575.3551990698552,145.6374728969614
labeled-data/pursuit-14_days_post_TN_C57-5-3/img0610.png,504.4027432988718,108.47190082644647,599.0060176601828,165.90960311724234,516.2281525940357,157.46288219212533,546.6363479244571,135.501407786821
labeled-data/pursuit-14_days_post_TN_C57-5-3/img0837.png,626.0355246205575,133.8120636017976,512.8494642239889,125.36534267668048,600.6953618452062,118.60796593658688,597.3166734751594,157.46288219212533
labeled-data/pursuit-14_days_post_TN_C57-5-3/img0950.png,,,509.47077585394203,123.67599849165708,605.7633944002764,128.7440310467274,580.4232316249254,154.08419382207853
labeled-data/pursuit-14_days_post_TN_C57-5-3/img1790.png,,,593.9379851051126,143.948128711938,511.16012003896543,172.66697985733606,517.9174967790591,138.8800961568678
labeled-data/pursuit-14_days_post_TN_C57-5-3/img3024.png,538.1896269993401,209.832551927851,,,546.6363479244571,177.73501241240626,507.78143166891863,187.87107752254667
labeled-data/pursuit-14_days_post_TN_C57-5-3/img3457.png,588.8699525500424,255.44484492348317,484.1306130785909,152.39484963705513,573.6658548848316,208.1432077428276,539.8789711843635,235.17271470320225
labeled-data/pursuit-14_days_post_TN_C57-5-3/img3877.png,627.7248688055809,145.6374728969614,504.4027432988718,172.66697985733606,595.627329290136,125.36534267668048,599.0060176601828,155.77353800710193
labeled-data/pursuit-14_days_post_TN_C57-5-3/img4282.png,507.78143166891863,213.21124029789792,602.3847060302296,157.46288219212533,551.7043804795273,204.7645193727808,528.0535618891995,176.04566822738286
labeled-data/pursuit-14_days_post_TN_C57-5-3/img4750.png,531.4322502592463,225.03664959306172,502.7133991138484,115.22927756654008,550.015036294504,191.2497658925936,509.47077585394203,192.939110077617
labeled-data/pursuit-14_days_post_TN_C57-5-3/img5432.png,793.2805989378751,125.36534267668048,661.5117525060491,157.46288219212533,764.561747792477,110.16124501146987,773.008468717594,142.2587845269146
labeled-data/pursuit-14_days_post_TN_C57-5-3/img5991.png,612.52077114037,260.5128774785534,495.9560223737548,150.70550545203173,607.4527385852998,218.27927285296812,582.1125758099488,245.30877981334265
labeled-data/pursuit-14_days_post_TN_C57-5-3/img6734.png,499.3347107438016,192.939110077617,,,526.3642177041761,186.18173333752327,502.7133991138484,154.08419382207853
labeled-data/pursuit-14_days_post_TN_C57-5-3/img6919.png,582.1125758099488,270.6489425886938,528.0535618891995,123.67599849165708,568.5978223297614,228.41533796310853,539.8789711843635,252.06615655343626
labeled-data/pursuit-14_days_post_TN_C57-5-3/img7306.png,517.9174967790591,105.09321245639956,561.8404455896678,238.55140307324905,516.2281525940357,140.5694403418912,543.2576595544103,123.67599849165708
labeled-data/pursuit-14_days_post_TN_C57-5-3/img7384.png,631.1035571756277,179.42435659742966,516.2281525940357,201.385831002734,600.6953618452062,135.501407786821,587.180608365019,165.90960311724234
labeled-data/pursuit-14_days_post_TN_C57-5-3/img7674.png,509.47077585394203,518.9825377871351,577.0445432548786,615.2751563334696,502.7133991138484,567.9735191528141,534.8109386292933,544.3227005624863
labeled-data/pursuit-14_days_post_TN_C57-5-3/img8071.png,796.6592873079219,566.2841749677907,673.3371618012129,574.7308958929077,769.6297803475472,564.5948307827673,774.6978129026174,600.0710586682588
labeled-data/pursuit-14_days_post_TN_C57-5-3/img8651.png,,,639.5502781007447,615.2751563334696,752.7363384973132,584.8669610030481,742.6002733871728,618.6538447035164
labeled-data/pursuit-14_days_post_TN_C57-5-3/img8869.png,,,698.6773245765642,601.7604028532822,779.7658454576876,552.7694214876033,788.2125663828049,583.1776168180247
labeled-data/pursuit-14_days_post_TN_C57-5-4/img0182.png,,,548.3256921094805,100.02517990132935,524.6748735191527,186.18173333752327,489.1986456336611,176.04566822738286
labeled-data/pursuit-14_days_post_TN_C57-5-4/img1078.png,838.8928919335071,56.10223109072069,747.668305942243,138.8800961568678,791.5912547528517,64.54895201583781,810.1740407881091,96.64649153128255
labeled-data/pursuit-14_days_post_TN_C57-5-4/img1343.png,,,734.1535524620556,219.96861703799152,707.1240455016812,130.4333752317508,742.6002733871728,127.054686861704
labeled-data/pursuit-14_days_post_TN_C57-5-4/img1585.png,546.6363479244571,108.47190082644647,529.7429060742229,272.3382867737172,517.9174967790591,155.77353800710193,560.1511014046444,160.84157056217214
labeled-data/pursuit-14_days_post_TN_C57-5-4/img2302.png,,,492.577334003708,182.80304496747647,597.3166734751594,159.15222637714874,585.4912641799956,189.56042170757007
labeled-data/pursuit-14_days_post_TN_C57-5-4/img2652.png,494.2666781887314,8.800593910065118,533.1215944442699,127.054686861704,490.8879898186845,69.61698457090802,524.6748735191527,52.72354272067389
labeled-data/pursuit-14_days_post_TN_C57-5-4/img2819.png,497.6453665587782,603.4497470383056,636.1715897306979,584.8669610030481,534.8109386292933,625.41122144361,528.0535618891995,588.2456493730949
labeled-data/pursuit-14_days_post_TN_C57-5-4/img3331.png,585.4912641799956,520.6718819721585,577.0445432548786,610.2071237783994,544.9470037394337,542.6333563774629,582.1125758099488,566.2841749677907
labeled-data/pursuit-14_days_post_TN_C57-5-4/img3885.png,555.0830688495741,221.65796122301492,536.5002828143167,106.78255664142307,556.7724130345975,182.80304496747647,521.2961851491059,196.3177984476638
labeled-data/pursuit-14_days_post_TN_C57-5-4/img4060.png,614.2101153253934,518.9825377871351,597.3166734751594,350.0481192847941,620.9674920654872,478.4382773465733,585.4912641799956,485.1956540866669
labeled-data/pursuit-14_days_post_TN_C57-5-4/img4547.png,,,703.7453571316344,100.02517990132935,786.5232221977815,152.39484963705513,761.1830594224302,174.35632404235946
labeled-data/pursuit-14_days_post_TN_C57-5-4/img5196.png,671.6478176161895,530.807947082299,767.9404361625238,559.526798227697,678.4051943562831,578.1095842629545,710.502733871728,549.3907331175565
labeled-data/pursuit-14_days_post_TN_C57-5-4/img5505.png,,,767.9404361625238,622.0325330735632,747.668305942243,569.6628633378375,776.3871570876408,542.6333563774629
labeled-data/pursuit-14_days_post_TN_C57-5-4/img5965.png,582.1125758099488,478.4382773465733,546.6363479244571,596.692370298212,541.5683153693869,507.1571284919713,575.3551990698552,525.7399145272287
labeled-data/pursuit-14_days_post_TN_C57-5-4/img6109.png,727.396175721962,616.964500518493,587.180608365019,579.7989284479779,703.7453571316344,598.3817144832354,693.6092920214937,630.4792539986802
labeled-data/pursuit-14_days_post_TN_C57-5-4/img6884.png,487.5093014486377,189.56042170757007,583.8019199949722,101.71452408635275,529.7429060742229,172.66697985733606,504.4027432988718,138.8800961568678
labeled-data/pursuit-14_days_post_TN_C57-5-4/img7062.png,725.7068315369386,600.0710586682588,781.4551896427113,503.7784401219244,774.6978129026174,615.2751563334696,747.668305942243,589.9349935581183
labeled-data/pursuit-14_days_post_TN_C57-5-4/img7366.png,509.47077585394203,491.9530308267606,566.908478144738,600.0710586682588,499.3347107438016,534.1866354523459,534.8109386292933,518.9825377871351
labeled-data/pursuit-14_days_post_TN_C57-5-4/img7839.png,,,642.9289664707915,601.7604028532822,693.6092920214937,530.807947082299,718.949454796845,557.8374540426736
labeled-data/pursuit-14_days_post_TN_C57-5-4/img8474.png,786.5232221977815,616.964500518493,666.5797850611193,547.7013889325331,761.1830594224302,579.7989284479779,747.668305942243,615.2751563334696
labeled-data/pursuit-14_days_post_TN_C57-5-5/img0040.png,730.7748640920088,174.35632404235946,778.0765012726642,316.26123558432585,718.949454796845,211.52189611287451,756.11502686736,208.1432077428276
labeled-data/pursuit-14_days_post_TN_C57-5-5/img0692.png,838.8928919335071,116.91862175156348,724.0174873519152,206.4538635578042,788.2125663828049,110.16124501146987,800.0379756779687,152.39484963705513
labeled-data/pursuit-14_days_post_TN_C57-5-5/img0790.png,,,734.1535524620556,225.03664959306172,737.5322408321024,128.7440310467274,773.008468717594,121.98665430663368
labeled-data/pursuit-14_days_post_TN_C57-5-5/img0961.png,501.024054928825,121.98665430663368,619.2781478804638,147.3268170819848,521.2961851491059,137.1907519718444,522.9855293341293,106.78255664142307
labeled-data/pursuit-14_days_post_TN_C57-5-5/img1150.png,767.9404361625238,571.3522075228609,632.7929013606511,625.41122144361,744.2896175721962,586.5563051880715,757.8043710523834,616.964500518493
labeled-data/pursuit-14_days_post_TN_C57-5-5/img1372.png,734.1535524620556,498.7104075668542,740.9109292021494,600.0710586682588,729.0855199069854,540.9440121924395,769.6297803475472,525.7399145272287
labeled-data/pursuit-14_days_post_TN_C57-5-5/img1543.png,646.3076548408383,502.089095936901,729.0855199069854,581.4882726330013,639.5502781007447,547.7013889325331,664.8904408760959,522.3612261571819
labeled-data/pursuit-14_days_post_TN_C57-5-5/img2077.png,,,800.0379756779687,603.4497470383056,740.9109292021494,579.7989284479779,752.7363384973132,532.4972912673225
labeled-data/pursuit-14_days_post_TN_C57-5-5/img3166.png,702.056012946611,581.4882726330013,744.2896175721962,606.8284354083526,742.6002733871728,578.1095842629545,800.0379756779687,586.5563051880715
labeled-data/pursuit-14_days_post_TN_C57-5-5/img3399.png,730.7748640920088,627.1005656286334,,,761.1830594224302,625.41122144361,727.396175721962,598.3817144832354
labeled-data/pursuit-14_days_post_TN_C57-5-5/img3714.png,,,,,749.3576501272664,628.7899098136568,717.2601106118216,603.4497470383056
labeled-data/pursuit-14_days_post_TN_C57-5-5/img4458.png,696.9879803915405,589.9349935581183,541.5683153693869,608.517779593376,673.3371618012129,578.1095842629545,668.2691292461427,606.8284354083526
labeled-data/pursuit-14_days_post_TN_C57-5-5/img4584.png,,,,,,,752.7363384973132,546.0120447475097
labeled-data/pursuit-14_days_post_TN_C57-5-5/img5100.png,691.9199478364703,552.7694214876033,,,698.6773245765642,596.692370298212,729.0855199069854,566.2841749677907
labeled-data/pursuit-14_days_post_TN_C57-5-5/img5278.png,,,,,703.7453571316344,603.4497470383056,700.3666687615876,571.3522075228609
labeled-data/pursuit-14_days_post_TN_C57-5-5/img5865.png,,,676.7158501712597,593.3136819281651,773.008468717594,578.1095842629545,800.0379756779687,576.4202400779311
labeled-data/pursuit-14_days_post_TN_C57-5-5/img7555.png,680.0945385413065,583.1776168180247,791.5912547528517,586.5563051880715,712.1920780567514,610.2071237783994,710.502733871728,576.4202400779311
labeled-data/pursuit-14_days_post_TN_C57-5-5/img8306.png,,,,,747.668305942243,551.0800773025799,,
labeled-data/pursuit-14_days_post_TN_C57-5-5/img8815.png,,,,,786.5232221977815,564.5948307827673,796.6592873079219,596.692370298212
labeled-data/pursuit-14_days_post_TN_C57-5-6/img0084.png,,,,,,,756.11502686736,606.8284354083526
labeled-data/pursuit-14_days_post_TN_C57-5-6/img0196.png,734.1535524620556,625.41122144361,,,779.7658454576876,616.964500518493,742.6002733871728,593.3136819281651
labeled-data/pursuit-14_days_post_TN_C57-5-6/img0367.png,,,,,,,,
labeled-data/pursuit-14_days_post_TN_C57-5-6/img0633.png,718.949454796845,578.1095842629545,773.008468717594,535.8759796373693,734.1535524620556,622.0325330735632,744.2896175721962,593.3136819281651
labeled-data/pursuit-14_days_post_TN_C57-5-6/img0943.png,713.8814222417748,569.6628633378375,776.3871570876408,537.5653238223927,724.0174873519152,618.6538447035164,739.221585017126,589.9349935581183
labeled-data/pursuit-14_days_post_TN_C57-5-6/img1261.png,698.6773245765642,576.4202400779311,781.4551896427113,542.6333563774629,724.0174873519152,622.0325330735632,727.396175721962,588.2456493730949
labeled-data/pursuit-14_days_post_TN_C57-5-6/img1428.png,700.3666687615876,579.7989284479779,779.7658454576876,540.9440121924395,722.3281431668918,616.964500518493,730.7748640920088,589.9349935581183
labeled-data/pursuit-14_days_post_TN_C57-5-6/img1484.png,700.3666687615876,583.1776168180247,776.3871570876408,546.0120447475097,720.6387989818684,627.1005656286334,730.7748640920088,591.6243377431417
labeled-data/pursuit-14_days_post_TN_C57-5-6/img1606.png,702.056012946611,581.4882726330013,,,720.6387989818684,623.7218772585866,730.7748640920088,589.9349935581183
labeled-data/pursuit-14_days_post_TN_C57-5-6/img1712.png,702.056012946611,595.0030261131885,779.7658454576876,547.7013889325331,730.7748640920088,627.1005656286334,730.7748640920088,588.2456493730949
labeled-data/pursuit-14_days_post_TN_C57-5-6/img1758.png,703.7453571316344,574.7308958929077,,,722.3281431668918,616.964500518493,739.221585017126,586.5563051880715
labeled-data/pursuit-14_days_post_TN_C57-5-6/img1889.png,705.4347013166578,576.4202400779311,,,717.2601106118216,625.41122144361,729.0855199069854,589.9349935581183
labeled-data/pursuit-14_days_post_TN_C57-5-6/img2113.png,705.4347013166578,573.0415517078843,,,717.2601106118216,623.7218772585866,734.1535524620556,589.9349935581183
labeled-data/pursuit-14_days_post_TN_C57-5-6/img2296.png,,,,,727.396175721962,630.4792539986802,729.0855199069854,588.2456493730949
labeled-data/pursuit-14_days_post_TN_C57-5-6/img2494.png,,,,,722.3281431668918,625.41122144361,729.0855199069854,584.8669610030481
labeled-data/pursuit-14_days_post_TN_C57-5-6/img3071.png,,,,,715.5707664267982,623.7218772585866,724.0174873519152,593.3136819281651
labeled-data/pursuit-14_days_post_TN_C57-5-6/img6423.png,,,,,712.1920780567514,611.8964679634228,713.8814222417748,576.4202400779311
labeled-data/pursuit-14_days_post_TN_C57-5-6/img6479.png,,,,,729.0855199069854,625.41122144361,715.5707664267982,591.6243377431417
labeled-data/pursuit-14_days_post_TN_C57-5-6/img7569.png,,,,,724.0174873519152,591.6243377431417,712.1920780567514,616.964500518493
