scorer,Beatrice-Tanaga,Beatrice-Tanaga,Beatrice-Tanaga,Beatrice-Tanaga,Beatrice-Tanaga,Beatrice-Tanaga,Beatrice-Tanaga,Beatrice-Tanaga
labeled-data/pursuit-14_days_post_TN_C57-5-1/img5428.png,735.842896647079,208.1432077428276,673.3371618012129,116.91862175156348,752.7363384973132,165.90960311724234,712.1920780567514,174.35632404235946
labeled-data/pursuit-14_days_post_TN_C57-5-1/img5552.png,492.577334003708,111.85058919649327,561.8404455896678,236.86205888822565,497.6453665587782,135.501407786821,528.0535618891995,121.98665430663368
labeled-data/pursuit-14_days_post_TN_C57-5-1/img5782.png,526.3642177041761,512.2251610470415,577.0445432548786,366.9415611350282,573.6658548848316,486.8849982716904,539.8789711843635,461.54483549633915
labeled-data/pursuit-14_days_post_TN_C57-5-1/img5855.png,624.346180435534,622.0325330735632,524.6748735191527,520.6718819721585,609.1420827703232,583.1776168180247,582.1125758099488,608.517779593376
labeled-data/pursuit-14_days_post_TN_C57-5-1/img5937.png,776.3871570876408,698.0530213996167,730.7748640920088,561.2161424127204,800.0379756779687,649.0620400339378,751.0469943122898,650.7513842189612
labeled-data/pursuit-14_days_post_TN_C57-5-1/img6317.png,,,610.8314269553466,147.3268170819848,506.0920874838952,164.22025893221894,506.0920874838952,127.054686861704
labeled-data/pursuit-14_days_post_TN_C57-5-1/img6477.png,,,599.0060176601828,314.57189139930244,509.47077585394203,272.3382867737172,541.5683153693869,257.1341891085066
labeled-data/pursuit-14_days_post_TN_C57-5-1/img6857.png,,,639.5502781007447,125.36534267668048,531.4322502592463,138.8800961568678,529.7429060742229,103.40386827137615
labeled-data/pursuit-14_days_post_TN_C57-5-1/img6870.png,526.3642177041761,170.97763567231266,642.9289664707915,120.29731012161028,560.1511014046444,147.3268170819848,533.1215944442699,120.29731012161028
labeled-data/pursuit-14_days_post_TN_C57-5-1/img7192.png,715.5707664267982,98.33583571630595,776.3871570876408,223.34730540803832,710.502733871728,133.8120636017976,749.3576501272664,116.91862175156348
labeled-data/pursuit-14_days_post_TN_C57-5-1/img7195.png,724.0174873519152,91.57845897621235,774.6978129026174,219.96861703799152,710.502733871728,132.1227194167742,751.0469943122898,121.98665430663368
labeled-data/pursuit-14_days_post_TN_C57-5-1/img7693.png,,,617.5888036954404,133.8120636017976,529.7429060742229,162.53091474719554,516.2281525940357,127.054686861704
labeled-data/pursuit-14_days_post_TN_C57-5-1/img7992.png,669.9584734311661,564.5948307827673,529.7429060742229,603.4497470383056,627.7248688055809,556.1481098576502,631.1035571756277,588.2456493730949
labeled-data/pursuit-14_days_post_TN_C57-5-1/img8236.png,528.0535618891995,120.29731012161028,636.1715897306979,165.90960311724234,529.7429060742229,138.8800961568678,553.3937246645507,103.40386827137615
labeled-data/pursuit-14_days_post_TN_C57-5-1/img8340.png,,,541.5683153693869,125.36534267668048,653.0650315809319,155.77353800710193,627.7248688055809,187.87107752254667
labeled-data/pursuit-14_days_post_TN_C57-5-1/img8652.png,521.2961851491059,164.22025893221894,658.1330641360023,143.948128711938,551.7043804795273,169.28829148728926,550.015036294504,128.7440310467274
labeled-data/pursuit-14_days_post_TN_C57-5-1/img8767.png,534.8109386292933,213.21124029789792,,,560.1511014046444,182.80304496747647,524.6748735191527,164.22025893221894
